Datetime,Maximum/Composite_radar_reflectivity_0,unknown_0,Vertically-integrated_liquid_0,Visibility_0,Derived_radar_reflectivity_1000,Derived_radar_reflectivity_4000,Derived_radar_reflectivity_263,Wind_speed_(gust)_0,U_component_of_wind_250,V_component_of_wind_250,U_component_of_wind_300,V_component_of_wind_300,Geopotential_height_500,Temperature_500,Dew_point_temperature_500,U_component_of_wind_500,V_component_of_wind_500,Geopotential_height_700,Temperature_700,Dew_point_temperature_700,Geometric_vertical_velocity_700,U_component_of_wind_700,V_component_of_wind_700,Geopotential_height_850,Temperature_850,Dew_point_temperature_850,U_component_of_wind_850,V_component_of_wind_850,Temperature_925,Dew_point_temperature_925,U_component_of_wind_925,V_component_of_wind_925,Temperature_1000,Dew_point_temperature_1000,U_component_of_wind_1000,V_component_of_wind_1000,unknown_10000,Geometric_vertical_velocity_1,MSLP_(MAPS_System_Reduction)_0,Geopotential_height_1000,unknown_1000,unknown_5000,unknown_2000,unknown_3000,Time-maximum_vorticity_(relative)_2000,Time-maximum_vorticity_(relative)_1000,Hail_0,unknown_1,unknown_2,Lightning_0,U_component_of_wind_80,V_component_of_wind_80,Surface_pressure_0,Orography_0,Temperature_0,Moisture_availability_0,Plant_canopy_surface_water_0,Water_equivalent_of_accumulated_snow_depth_(deprecated)_0,Snow_cover_0,Snow_depth_0,2_metre_temperature_2,Potential_temperature_2,2_metre_specific_humidity_2,2_metre_dewpoint_temperature_2,2_metre_relative_humidity_2,unknown_8,10_metre_U_wind_component_10,10_metre_V_wind_component_10,Time-maximum_10_metre_wind_speed_10,unknown_10,Percent_frozen_precipitation_0,Precipitation_rate_0,Total_Precipitation_0,Freezing_Rain_0,Storm_surface_runoff_0,Baseflow-groundwater_runoff_0,Categorical_snow_0,Categorical_ice_pellets_0,Categorical_freezing_rain_0,Categorical_rain_0,Forecast_surface_roughness_0,Frictional_velocity_0,Instantaneous_surface_sensible_heat_net_flux_0,Surface_latent_heat_net_flux_0,Vegetation_0,Leaf_Area_Index_0,Ground_heat_flux_0,Vegetation_Type_0,Surface_lifted_index_500,Convective_available_potential_energy_0,Convective_inhibition_0,Precipitable_water_0,Total_Cloud_Cover_0,Low_cloud_cover_0,Medium_cloud_cover_0,High_cloud_cover_0,Geopotential_height_0,Pressure_at_cloud_base_0,Pressure_0,Surface_downward_short-wave_radiation_flux_0,Surface_downward_long-wave_radiation_flux_0,Surface_upward_short-wave_radiation_flux_0,Surface_upward_long-wave_radiation_flux_0,Cloud_Forcing_Net_Solar_Flux_0,Visible_Beam_Downward_Solar_Flux_0,Visible_Diffuse_Downward_Solar_Flux_0,Storm_relative_helicity_3000,Storm_relative_helicity_1000,U-component_storm_motion_0,V-component_storm_motion_0,Vertical_u-component_shear_0,Vertical_v-component_shear_0,Relative_humidity_0,Geopotential_height_263,Geopotential_height_253,Best_(4-layer)_lifted_index_18000,Convective_available_potential_energy_18000,Convective_inhibition_18000,Boundary_layer_height_0,Convective_available_potential_energy_9000,Convective_inhibition_9000,Convective_available_potential_energy_25500,Convective_inhibition_25500,Pressure_of_level_from_which_parcel_was_lifted_25500,Layer_Thickness_261,Land-sea_mask_0,Sea_ice_area_fraction_0,Simulated_Brightness_Temperature_for_GOES_12,_Channel_3_0,Simulated_Brightness_Temperature_for_GOES_12,_Channel_4_0,Simulated_Brightness_Temperature_for_GOES_11,_Channel_3_0,Simulated_Brightness_Temperature_for_GOES_11,_Channel_4_0
datetime,refc_0,unknown_0,veril_0,vis_0,refd_1000,refd_4000,refd_263,gust_0,u_250,v_250,u_300,v_300,gh_500,t_500,dpt_500,u_500,v_500,gh_700,t_700,dpt_700,wz_700,u_700,v_700,gh_850,t_850,dpt_850,u_850,v_850,t_925,dpt_925,u_925,v_925,t_1000,dpt_1000,u_1000,v_1000,unknown_10000,wz_1,mslma_0,gh_1000,unknown_1000,unknown_5000,unknown_2000,unknown_3000,max_vo_2000,max_vo_1000,hail_0,unknown_1,unknown_2,ltng_0,u_80,v_80,sp_0,orog_0,t_0,mstav_0,cnwat_0,sdwe_0,snowc_0,sde_0,2t_2,pt_2,2sh_2,2d_2,2r_2,unknown_8,10u_10,10v_10,max_10si_10,unknown_10,cpofp_0,prate_0,tp_0,frzr_0,ssrun_0,bgrun_0,csnow_0,cicep_0,cfrzr_0,crain_0,fsr_0,fricv_0,ishf_0,slhtf_0,veg_0,lai_0,gflux_0,vgtyp_0,lftx_500,cape_0,cin_0,pwat_0,tcc_0,lcc_0,mcc_0,hcc_0,gh_0,pcdb_0,pres_0,sdswrf_0,sdlwrf_0,suswrf_0,sulwrf_0,cfnsf_0,vbdsf_0,vddsf_0,hlcy_3000,hlcy_1000,ustm_0,vstm_0,vucsh_0,vvcsh_0,r_0,gh_263,gh_253,4lftx_18000,cape_18000,cin_18000,blh_0,cape_9000,cin_9000,cape_25500,cin_25500,plpl_25500,layth_261,lsm_0,ci_0,SBT123_0,SBT124_0,SBT113_0,SBT114_0
2025-01-29 00:00:00,-9.0350998954933,37.598935826797074,0.001517465741380822,35124.893223126266,-9.459690188285277,-9.826504770513049,0.2992041665157592,7.22849326053984,31.770448366344915,-2.6730022081325866,28.697869431853423,-2.3837898569715494,5585.704605498861,254.76774637760553,236.01908596554,18.9233644226605,-3.199485740380115,2997.3464033974083,270.34790563958035,251.7385238903445,0.0031364396053290785,11.746191445697958,-3.187785108692892,1439.7509796461331,276.856181769514,263.6152786489162,7.263152797276572,-1.3569266987254545,279.671565990109,269.98071646296773,4.635427563409943,-0.36986456834765236,283.7883170221656,274.0906973974498,2.0836568252853676,-0.7238267456641079,-0.006459940874823748,0.015843528785262732,101208.86907530729,101.361393578334,0.28833797603431977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006330282115601943,0.0,3.132231086642603,-0.5821263991259659,95881.5935093518,476.70417641761594,280.7687251712239,57.77597190969067,0.031521551423228,0.0,21.760346871963808,0.04659804339941244,280.53956352182837,284.19150911718214,0.004845622418498159,272.51778438864886,58.34137436546692,5.133187727312575e-10,1.9733586763401063,-0.6947316804468928,4.803853602218861,-0.6947322053424255,-50.0,0.0,0.0,6.363731608316656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1882358734602846,0.23886000038842267,-2.4724101785642114,53.9824726883732,11.760031357259122,0.33298847696837136,18.255152768220306,11.69209103158244,12.245985152804964,2.976018887840848,-2.997326182156596,10.42526206753426,34.74305838780437,23.415177669264374,13.741564535118398,12.031509478825976,2079.9270075678414,74019.55365803302,74428.71561737426,46.87982096863172,273.27310136100164,6.636100818784541,337.45918453855637,0.005244021308659045,140.5822211059444,17.09408699933496,142.8507501544505,76.46753001483881,8.101574490782555,-6.464315061032678,16.88999295885521,-2.656520263528573,34.969939757739716,4148.968643265774,5642.974997651092,8.847842338178646,12.666752749534025,-3.039432776891579,622.2214168836798,5.591229730502887,-2.013545979011527,15.407772967985046,-3.220129638698658,75528.86463521597,757.390539072961,0.6304929661374145,0.008499633360470433,240.16262138429616,276.6907498502724,236.11384866517233,276.6849142222234
2025-01-29 00:05:00,-9.030916349607894,37.59789865072104,0.0015188942638191436,34951.32758765187,-9.457922066748166,-9.827081370989514,0.30074376166033556,7.221240575454211,31.768272772472734,-2.6841445540759645,28.70545499385769,-2.3873261261668386,5585.884878518974,254.77007191646317,236.0472707314576,18.91367572531521,-3.1959693541255456,2997.5068774147876,270.3491852870363,251.7347465343203,0.0018069041505116709,11.73615806373624,-3.183964303571485,1439.9159473574086,276.85281458932184,263.6121676286339,7.252276492737305,-1.3683222453309067,279.6588408332147,269.9819397456758,4.6397592473662606,-0.37644969081178636,283.7567317007434,274.09908902261907,2.078460907043534,-0.7230511558589343,-0.006969464119654111,0.015370896222289227,101210.7755134222,101.51919978465294,0.2919183759452275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006202881658977823,0.0,3.1274904508497055,-0.5838394126758922,95883.41585959605,476.70417641761594,280.6675869474215,57.802159170896005,0.031521525178451366,0.0,21.76204678988764,0.046602425883438554,280.4679674916111,284.11611317597135,0.004846702820158718,272.52139920475696,58.492281787367276,5.13621833414605e-10,1.9675707719367044,-0.6953688697093799,4.7947804037056,-0.6953694055402363,-50.0,0.0,0.0,6.087898918417763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18823305242236665,0.23776544010828243,-2.896447909454821,53.90789128818637,11.759611703280754,0.3330678838206726,19.010182623403377,11.69209103158244,12.283526682976921,2.932451342621535,-3.0204877661723373,10.422999916534671,34.773504340798574,23.443356161040047,13.685666441486482,12.094350759340122,2078.8748253054514,73948.63568935606,74426.22187806573,43.52291862299606,273.1834839521064,6.131681865454228,337.01037622041275,0.00531801845637672,130.85476103431014,15.989944690008073,142.95038241264032,76.70329256469734,8.094170098722962,-6.466702966902945,16.884267687865773,-2.652564728125904,34.972755822272475,4149.2953413071955,5642.756942487021,8.850392831816649,12.456247332874575,-3.0494739409489027,613.962630498808,5.527751139329495,-2.029867211928146,15.158104658220397,-3.2667864215824447,75530.38031918198,756.7718403344775,0.6304929661374145,0.008499677101764821,240.16066552518546,276.59988734828,236.1168031989431,276.5906876649705
2025-01-29 00:10:00,-9.026732803722489,37.59686147464501,0.0015203227862574653,34777.76195217747,-9.456153945211055,-9.827657971465978,0.3022833568049119,7.213987890368583,31.766097178600557,-2.695286900019343,28.71304055586195,-2.3908623953621273,5586.065151539086,254.77239745532083,236.07545549737517,18.903987027969915,-3.1924529678709757,2997.6673514321665,270.3504649344922,251.73096917829608,0.0004773686956942632,11.726124681774523,-3.1801434984500783,1440.0809150686844,276.84944740912965,263.6090566083516,7.241400188198039,-1.3797177919363592,279.6461156763204,269.9831630283838,4.644090931322578,-0.3830348132759203,283.72514637932113,274.1074806477884,2.0732649888017,-0.7222755660537609,-0.007478987364484475,0.014898263659315722,101212.68195153709,101.67700599097188,0.2954987758561352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006075481202353701,0.0,3.1227498150568085,-0.5855524262258185,95885.23820984029,476.70417641761594,280.56644872361915,57.82834643210135,0.03152149893367474,0.0,21.763746707811478,0.04660680836746467,280.39637146139376,284.04071723476056,0.004847783221819278,272.52501402086506,58.64318920926763,5.139248940979525e-10,1.9617828675333022,-0.6960060589718671,4.785707205192339,-0.696006605738047,-50.0,0.0,0.0,5.81206622851887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18823023138444872,0.2366708798281422,-3.3204856403454306,53.83330988799955,11.759192049302388,0.3331472906729738,19.76521247858645,11.69209103158244,12.32106821314888,2.8888837974022223,-3.043649350188079,10.42073776553508,34.80395029379278,23.471534652815723,13.629768347854569,12.157192039854268,2077.822643043062,73877.7177206791,74423.72813875719,40.1660162773604,273.0938665432112,5.627262912123914,336.5615679022691,0.005392015604094396,121.12730096267592,14.885802380681186,143.05001467083014,76.93905511455584,8.08676570666337,-6.4690908727732115,16.878542416876332,-2.6486091927232343,34.97557188680523,4149.622039348618,5642.53888732295,8.852943325454653,12.245741916215126,-3.059515105006226,605.7038441139364,5.464272548156103,-2.0461884448447645,14.908436348455748,-3.313443204466231,75531.89600314797,756.1531415959939,0.6304929661374145,0.00849972084305921,240.15870966607474,276.50902484628756,236.11975773271385,276.4964611077176
2025-01-29 00:15:00,-9.022549257837085,37.59582429856898,0.001521751308695787,34604.19631670307,-9.454385823673944,-9.828234571942444,0.3038229519494883,7.206735205282954,31.763921584728376,-2.706429245962721,28.720626117866217,-2.394398664557416,5586.245424559199,254.77472299417846,236.10364026329276,18.894298330624622,-3.188936581616406,2997.827825449546,270.3517445819481,251.72719182227186,-0.0008521667591231447,11.716091299812806,-3.1763226933286717,1440.2458827799599,276.84608022893747,263.6059455880693,7.230523883658773,-1.3911133385418115,279.63339051942614,269.98438631109184,4.648422615278896,-0.38961993574005427,283.69356105789893,274.1158722729577,2.0680690705598663,-0.7214999762485873,-0.007988510609314839,0.014425631096342217,101214.588389652,101.83481219729082,0.29907917576704296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005948080745729581,0.0,3.118009179263911,-0.5872654397757449,95887.06056008453,476.70417641761594,280.4653104998167,57.854533693306685,0.0315214726888981,0.0,21.765446625735315,0.04661119085149079,280.3247754311765,283.96532129354983,0.004848863623479837,272.52862883697316,58.79409663116799,5.142279547812999e-10,1.9559949631299003,-0.6966432482343543,4.776634006679078,-0.6966438059358577,-50.0,0.0,0.0,5.536233538619977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1882274103465308,0.23557631954800196,-3.74452337123604,53.75872848781272,11.758772395324021,0.333226697525275,20.520242333769524,11.69209103158244,12.358609743320837,2.8453162521829096,-3.06681093420382,10.418475614535488,34.83439624678698,23.499713144591396,13.573870254222653,12.220033320368413,2076.770460780672,73806.79975200213,74421.23439944864,36.80911393172474,273.00424913431607,5.1228439587936005,336.11275958412546,0.005466012751812072,111.39984089104166,13.781660071354299,143.14964692901995,77.17481766441436,8.079361314603776,-6.471478778643479,16.872817145886895,-2.644653657320565,34.978387951337986,4149.948737390041,5642.320832158879,8.855493819092658,12.035236499555676,-3.0695562690635496,597.4450577290646,5.400793956982712,-2.0625096777613834,14.658768038691099,-3.3600999873500177,75533.41168711397,755.5344428575103,0.6304929661374145,0.0084997645843536,240.15675380696405,276.4181623442951,236.12271226648463,276.40223455046475
2025-01-29 00:20:00,-9.01836571195168,37.594787122492946,0.0015231798311341087,34430.63068122867,-9.452617702136832,-9.82881117241891,0.30536254709406463,7.199482520197326,31.7617459908562,-2.717571591906099,28.728211679870483,-2.397934933752705,5586.425697579311,254.77704853303612,236.13182502921035,18.88460963327933,-3.1854201953618366,2997.988299466925,270.353024229404,251.72341446624765,-0.002181702213940552,11.706057917851089,-3.1725018882072646,1440.4108504912354,276.8427130487453,263.60283456778694,7.219647579119506,-1.4025088851472638,279.62066536253184,269.9856095937999,4.652754299235215,-0.3962050582041883,283.66197573647673,274.12426389812697,2.0628731523180326,-0.7207243864434137,-0.008498033854145201,0.013952998533368711,101216.4948277669,101.99261840360975,0.3026595756779507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005820680289105461,0.0,3.1132685434710137,-0.5889784533256712,95888.88291032877,476.70417641761594,280.36417227601436,57.88072095451202,0.03152144644412146,0.0,21.76714654365915,0.046615573335516906,280.2531794009592,283.88992535233905,0.004849944025140397,272.53224365308125,58.94500405306834,5.145310154646475e-10,1.9502070587264984,-0.6972804374968414,4.767560808165818,-0.6972810061336685,-50.0,0.0,0.0,5.260400848721084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18822458930861288,0.2344817592678617,-4.16856110212665,53.68414708762589,11.758352741345654,0.33330610437757624,21.275272188952595,11.69209103158244,12.396151273492794,2.801748706963597,-3.0899725182195614,10.416213463535898,34.86484219978119,23.52789163636707,13.517972160590737,12.28287460088256,2075.7182785182817,73735.88178332517,74418.74066014012,33.45221158608908,272.91463172542086,4.618425005463287,335.6639512659818,0.005540009899529747,101.67238081940744,12.677517762027414,143.24927918720977,77.41058021427287,8.071956922544185,-6.473866684513745,16.867091874897454,-2.6406981219178958,34.981204015870745,4150.275435431463,5642.102776994809,8.85804431273066,11.824731082896227,-3.079597433120873,589.1862713441928,5.33731536580932,-2.0788309106780023,14.40909972892645,-3.4067567702338044,75534.92737107996,754.9157441190267,0.6304929661374145,0.008499808325647989,240.15479794785335,276.3272998423027,236.1256668002554,276.30800799321185
2025-01-29 00:25:00,-9.014182166066274,37.593749946416914,0.0015246083535724304,34257.06504575427,-9.450849580599721,-9.829387772895375,0.306902142238641,7.192229835111697,31.759570396984017,-2.728713937849477,28.73579724187475,-2.4014712029479943,5586.605970599424,254.77937407189376,236.16000979512793,18.874920935934036,-3.181903809107267,2998.148773484304,270.35430387685994,251.71963711022343,-0.0035112376687579596,11.696024535889372,-3.1686810830858576,1440.575818202511,276.8393458685531,263.59972354750465,7.20877127458024,-1.4139044317527163,279.60794020563753,269.9868328765079,4.657085983191533,-0.4027901806683223,283.6303904150545,274.1326555232963,2.057677234076199,-0.7199487966382403,-0.009007557098975565,0.013480365970395206,101218.40126588181,102.15042460992869,0.3062399755888584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005693279832481341,0.0,3.1085279076781163,-0.5906914668755975,95890.70526057301,476.70417641761594,280.263034052212,57.906908215717365,0.031521420199344834,0.0,21.76884646158298,0.04661995581954302,280.18158337074186,283.81452941112826,0.004851024426800956,272.53585846918935,59.095911474968695,5.14834076147995e-10,1.9444191543230962,-0.6979176267593286,4.7584876096525575,-0.6979182063314792,-50.0,0.0,0.0,4.984568158822191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18822176827069495,0.23338719898772145,-4.592598833017259,53.60956568743906,11.757933087367286,0.3333855112298775,22.030302044135667,11.69209103158244,12.433692803664751,2.758181161744284,-3.1131341022353025,10.413951312536309,34.89528815277539,23.556070128142746,13.462074066958824,12.345715881396705,2074.666096255892,73664.9638146482,74416.24692083159,30.09530924045342,272.82501431652565,4.114006052132973,335.21514294783816,0.005614007047247422,91.94492074777318,11.573375452700528,143.34891144539958,77.64634276413139,8.064552530484592,-6.476254590384013,16.861366603908017,-2.6367425865152265,34.984020080403496,4150.602133472885,5641.884721830737,8.860594806368663,11.614225666236777,-3.0896385971781966,580.9274849593212,5.273836774635928,-2.0951521435946208,14.1594314191618,-3.4534135531175907,75536.44305504597,754.2970453805432,0.6304929661374145,0.008499852066942377,240.15284208874263,276.23643734031026,236.12862133402615,276.21378143595894
2025-01-29 00:30:00,-9.00999862018087,37.59271277034088,0.0015260368760107521,34083.49941027987,-9.449081459062612,-9.82996437337184,0.30844173738321734,7.18497715002607,31.757394803111836,-2.7398562837928555,28.743382803879015,-2.405007472143283,5586.7862436195355,254.7816996107514,236.18819456104552,18.865232238588742,-3.1783874228526976,2998.3092475016833,270.3555835243159,251.71585975419922,-0.004840773123575368,11.685991153927654,-3.164860277964451,1440.7407859137866,276.8359786883609,263.5966125272223,7.197894970040974,-1.4252999783581686,279.5952150487433,269.98805615921594,4.661417667147851,-0.40937530313245624,283.5988050936323,274.1410471484656,2.052481315834365,-0.7191732068330667,-0.009517080343805929,0.013007733407421701,101220.30770399672,102.30823081624763,0.30982037549976615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000556587937585722,0.0,3.103787271885219,-0.5924044804255238,95892.52761081725,476.70417641761594,280.16189582840957,57.9330954769227,0.0315213939545682,0.0,21.77054637950682,0.046624338303569136,280.1099873405246,283.73913346991753,0.004852104828461516,272.53947328529745,59.24681889686905,5.151371368313424e-10,1.9386312499196943,-0.6985548160218157,4.749414411139297,-0.6985554065292899,-50.0,0.0,0.0,4.7087354689232986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18821894723277702,0.2322926387075812,-5.016636563907868,53.53498428725223,11.757513433388919,0.3334649180821787,22.785331899318738,11.69209103158244,12.471234333836708,2.7146136165249715,-3.136295686251044,10.411689161536717,34.9257341057696,23.58424861991842,13.406175973326908,12.40855716191085,2073.613913993502,73594.04584597124,74413.75318152305,26.73840689481776,272.7353969076305,3.6095870988026606,334.7663346296945,0.005688004194965098,82.21746067613894,10.469233143373641,143.4485437035894,77.88210531398991,8.057148138425,-6.478642496254279,16.85564133291858,-2.6327870511125573,34.986836144936255,4150.928831514308,5641.666666666666,8.863145300006668,11.40372024957733,-3.09967976123552,572.6686985744494,5.210358183462537,-2.1114733765112397,13.90976310939715,-3.5000703360013774,75537.95873901196,753.6783466420595,0.6304929661374145,0.008499895808236766,240.15088622963194,276.1455748383179,236.13157586779693,276.119554878706
2025-01-29 00:35:00,-9.005815074295464,37.59167559426485,0.0015274653984490739,33909.93377480547,-9.4473133375255,-9.830540973848304,0.30998133252779364,7.177724464940441,31.75521920923966,-2.7509986297362334,28.750968365883278,-2.4085437413385717,5586.966516639648,254.78402514960905,236.21637932696314,18.85554354124345,-3.1748710365981276,2998.4697215190627,270.3568631717718,251.712082398175,-0.006170308578392776,11.675957771965937,-3.1610394728430444,1440.905753625062,276.83261150816867,263.59350150694,7.187018665501708,-1.4366955249636209,279.582489891849,269.989279441924,4.665749351104169,-0.4159604255965902,283.5672197722101,274.14943877363487,2.047285397592532,-0.7183976170278932,-0.010026603588636291,0.012535100844448194,101222.21414211161,102.46603702256657,0.3134007754106739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005438478919233099,0.0,3.099046636092322,-0.5941174939754502,95894.34996106151,476.70417641761594,280.0607576046072,57.95928273812804,0.03152136770979156,0.0,21.772246297430655,0.04662872078759525,280.0383913103073,283.66373752870675,0.004853185230122075,272.54308810140554,59.39772631876941,5.154401975146899e-10,1.9328433455162923,-0.6991920052843028,4.740341212626036,-0.6991926067271007,-50.0,0.0,0.0,4.432902779024405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18821612619485908,0.23119807842744097,-5.4406742947984785,53.460402887065406,11.757093779410553,0.3335443249344799,23.54036175450181,11.69209103158244,12.508775864008667,2.6710460713056587,-3.159457270266785,10.409427010537126,34.956180058763806,23.612427111694092,13.350277879694993,12.471398442424995,2072.561731731112,73523.12787729426,74411.2594422145,23.3815045491821,272.6457794987353,3.105168145472347,334.31752631155086,0.005762001342682774,72.4900006045047,9.365090834046754,143.5481759617792,78.11786786384842,8.049743746365406,-6.481030402124547,16.84991606192914,-2.6288315157098876,34.989652209469014,4151.25552955573,5641.448611502596,8.865695793644672,11.193214832917878,-3.1097209252928435,564.4099121895777,5.146879592289145,-2.1277946094278586,13.660094799632503,-3.546727118885164,75539.47442297796,753.059647903576,0.6304929661374145,0.008499939549531155,240.14893037052124,276.05471233632545,236.1345304015677,276.0253283214531
2025-01-29 00:40:00,-9.001631528410059,37.59063841818882,0.0015288939208873956,33736.36813933107,-9.445545215988389,-9.83111757432477,0.31152092767237,7.170471779854813,31.753043615367478,-2.7621409756796114,28.758553927887544,-2.412080010533861,5587.1467896597605,254.78635068846668,236.24456409288072,18.845854843898156,-3.171354650343558,2998.6301955364415,270.35814281922774,251.70830504215078,-0.007499844033210183,11.66592439000422,-3.1572186677216374,1441.0707213363378,276.8292443279765,263.5903904866577,7.176142360962442,-1.4480910715690734,279.5697647349547,269.990502724632,4.670081035060487,-0.4225455480607242,283.5356344507878,274.1578303988042,2.042089479350698,-0.7176220272227197,-0.010536126833466655,0.012062468281474689,101224.12058022652,102.6238432288855,0.3169811753215816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005311078462608979,0.0,3.0943060002994245,-0.5958305075253765,95896.17231130575,476.70417641761594,279.95961938080484,57.98546999933338,0.03152134146501493,0.0,21.77394621535449,0.046633103271621366,279.96679528008997,283.58834158749596,0.004854265631782635,272.54670291751364,59.548633740669764,5.157432581980375e-10,1.9270554411128902,-0.6998291945467899,4.731268014112775,-0.6998298069249114,-50.0,0.0,0.0,4.157070089125512e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18821330515694115,0.23010351814730073,-5.864712025689087,53.38582148687858,11.756674125432186,0.3336237317867811,24.29539160968488,11.69209103158244,12.546317394180624,2.627478526086346,-3.182618854282526,10.407164859537536,34.98662601175801,23.64060560346977,13.294379786063079,12.534239722939141,2071.5095494687225,73452.2099086173,74408.76570290598,20.02460220354644,272.5561620898401,2.6007491921420334,333.86871799340724,0.005835998490400449,62.76254053287046,8.260948524719868,143.64780821996902,78.35363041370694,8.042339354305813,-6.483418307994814,16.844190790939702,-2.6248759803072184,34.992468274001766,4151.582227597152,5641.230556338524,8.868246287282675,10.98270941625843,-3.119762089350167,556.151125804706,5.083401001115753,-2.144115842344477,13.410426489867854,-3.5933839017689504,75540.99010694397,752.4409491650924,0.6304929661374145,0.008499983290825543,240.14697451141052,275.963849834333,236.13748493533845,275.9311017642002
2025-01-29 00:45:00,-8.997447982524653,37.589601242112785,0.0015303224433257173,33562.80250385667,-9.443777094451278,-9.831694174801235,0.31306052281694635,7.163219094769184,31.7508680214953,-2.7732833216229897,28.76613948989181,-2.41561627972915,5587.327062679873,254.78867622732434,236.2727488587983,18.836166146552863,-3.1678382640889886,2998.790669553821,270.35942246668367,251.70452768612657,-0.00882937948802759,11.655891008042502,-3.1533978626002304,1441.2356890476133,276.8258771477843,263.5872794663754,7.165266056423175,-1.4594866181745256,279.55703957806037,269.99172600734005,4.674412719016805,-0.4291306705248582,283.5040491293656,274.1662220239735,2.0368935611088643,-0.7168464374175462,-0.011045650078297019,0.011589835718501184,101226.02701834142,102.78164943520444,0.32056157523248935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005183678005984859,0.0,3.089565364506527,-0.5975435210753028,95897.99466155,476.70417641761594,279.8584811570025,58.01165726053872,0.031521315220238294,0.0,21.77564613327832,0.04663748575564748,279.8951992498727,283.5129456462852,0.004855346033443194,272.55031773362174,59.699541162570114,5.16046318881385e-10,1.9212675367094882,-0.7004663838092771,4.722194815599515,-0.7004670071227221,-50.0,0.0,0.0,3.881237399226619e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18821048411902325,0.22900895786716047,-6.288749756579698,53.31124008669175,11.756254471453818,0.33370313863908235,25.050421464867952,11.69209103158244,12.583858924352581,2.5839109808670333,-3.2057804382982678,10.404902708537946,35.01707196475222,23.668784095245442,13.238481692431163,12.597081003453287,2070.4573672063325,73381.29193994033,74406.27196359745,16.66769985791078,272.4665446809449,2.0963302388117198,333.41990967526357,0.005909995638118124,53.03508046123622,7.156806215392983,143.74744047815884,78.58939296356544,8.034934962246222,-6.4858062138650805,16.83846551995026,-2.620920444904549,34.995284338534525,4151.908925638574,5641.012501174454,8.870796780920678,10.77220399959898,-3.1298032534074904,547.8923394198342,5.019922409942361,-2.160437075261096,13.160758180103205,-3.640040684652737,75542.50579090996,751.8222504266089,0.6304929661374145,0.008500027032119932,240.14501865229983,275.8729873323406,236.14043946910923,275.8368752069473
