NetSiteAbbrev,County,UTCTimestampCollected,TAIR,DWPT,PRCP,PRES,RELH,SRAD,WDIR,WSPD,VT05,SM02,SM04,VT20,VT90,VR05,VR20,VR90
Station ID,Station County,Timestamp,Air Temperature (°C),Dewpoint (°C),Precipitation (mm),Pressure (mb),Relative Humidity (%),Solar Radiation (W/m²),Wind Direction (degrees),Wind Speed (m/s),Air Temperature at 0.5 meters (°C),Soil Moisture at 2 in. (%),Soil Moisture at 4 in. (%),Air Temperature at 2.0 meters (°C),Air Temperature at 9.0 meters (°C),Relative Humidity at 0.5 meters (%),Relative Humidity at 2.0 meters (%),Relative Humidity At 9.0 meters (%)
PSPG,Warren,2018-01-01 00:00:00,-8.71174,-16.1876,0.0,,54.79,0.0,321.7,2.826,,,,,,,,
PSPG,Warren,2018-01-01 00:05:00,-8.81167,-16.1656,0.0,,55.32,0.0,322.5,2.429,,,,,,,,
PSPG,Warren,2018-01-01 00:10:00,-8.79082,-16.2464,0.0,,54.86,0.0,326.1,2.731,,,,,,,,
PSPG,Warren,2018-01-01 00:15:00,-8.87411,-16.3223,0.0,,54.87,0.0,327.6,2.711,,,,,,,,
PSPG,Warren,2018-01-01 00:20:00,-8.95762,-16.2896,0.0,,55.38,0.0,326.6,2.739,,,,,,,,
PSPG,Warren,2018-01-01 00:25:00,-9.00381,-16.3546,0.0,,55.28,0.0,327.1,2.803,,,,,,,,
PSPG,Warren,2018-01-01 00:30:00,-9.04657,-16.3861,0.0,,55.32,0.0,329.4,3.16,,,,,,,,
PSPG,Warren,2018-01-01 00:35:00,-9.0656,-16.3628,0.0,,55.51,0.0,327.6,3.182,,,,,,,,
PSPG,Warren,2018-01-01 00:40:00,-9.18834,-16.3619,0.0,,56.05,0.0,331.1,2.573,,,,,,,,
PSPG,Warren,2018-01-01 00:45:00,-9.25665,-16.2497,0.0,,56.88,0.0,325.7,2.683,,,,,,,,
PSPG,Warren,2018-01-01 00:50:00,-9.38255,-16.2925,0.0,,57.24,0.0,321.3,2.951,,,,,,,,
PSPG,Warren,2018-01-01 00:55:00,-9.39205,-16.199,0.0,,57.73,0.0,323.8,2.608,,,,,,,,
PSPG,Warren,2018-01-01 01:00:00,-9.52174,-16.1745,0.0,,58.44,0.0,322.6,2.556,,,,,,,,
PSPG,Warren,2018-01-01 01:05:00,-9.4844,-16.1928,0.0,,58.18,0.0,326.6,3.216,,,,,,,,
PSPG,Warren,2018-01-01 01:10:00,-9.55438,-16.1786,0.0,,58.57,0.0,326.4,2.959,,,,,,,,
PSPG,Warren,2018-01-01 01:15:00,-9.61572,-16.0998,0.0,,59.24,0.0,327.3,2.731,,,,,,,,
PSPG,Warren,2018-01-01 01:20:00,-9.72637,-16.1296,0.0,,59.61,0.0,325.9,2.733,,,,,,,,
PSPG,Warren,2018-01-01 01:25:00,-9.71962,-16.0547,0.0,,59.95,0.0,329.1,3.305,,,,,,,,
PSPG,Warren,2018-01-01 01:30:00,-9.8164,-16.0305,0.0,,60.53,0.0,332.4,2.885,,,,,,,,
PSPG,Warren,2018-01-01 01:35:00,-9.83316,-16.0067,0.0,,60.73,0.0,330.9,3.082,,,,,,,,
PSPG,Warren,2018-01-01 01:40:00,-9.91758,-15.9586,0.0,,61.38,0.0,331.7,2.627,,,,,,,,
PSPG,Warren,2018-01-01 01:45:00,-10.0258,-15.9481,0.0,,61.96,0.0,327.5,2.357,,,,,,,,
PSPG,Warren,2018-01-01 01:50:00,-10.1098,-15.8734,0.0,,62.76,0.0,318.5,2.888,,,,,,,,
PSPG,Warren,2018-01-01 01:55:00,-10.1142,-15.868,0.0,,62.81,0.0,325.4,3.308,,,,,,,,
PSPG,Warren,2018-01-01 02:00:00,-10.1891,-15.8761,0.0,,63.14,0.0,329.5,3.869,,,,,,,,
PSPG,Warren,2018-01-01 02:05:00,-10.2236,-15.8101,0.0,,63.66,0.0,335.2,3.365,,,,,,,,
PSPG,Warren,2018-01-01 02:10:00,-10.2056,-15.8175,0.0,,63.53,0.0,333.7,4.22,,,,,,,,
PSPG,Warren,2018-01-01 02:15:00,-10.2995,-15.8503,0.0,,63.83,0.0,331.4,3.332,,,,,,,,
PSPG,Warren,2018-01-01 02:20:00,-10.3333,-15.8278,0.0,,64.12,0.0,333.4,3.317,,,,,,,,
PSPG,Warren,2018-01-01 02:25:00,-10.414,-15.8448,0.0,,64.44,0.0,327.1,2.836,,,,,,,,
PSPG,Warren,2018-01-01 02:30:00,-10.489,-15.7824,0.0,,65.16,0.0,330.8,2.759,,,,,,,,
PSPG,Warren,2018-01-01 02:35:00,-10.5803,-15.7867,0.0,,65.61,0.0,334.1,2.924,,,,,,,,
PSPG,Warren,2018-01-01 02:40:00,-10.5909,-15.7582,0.0,,65.82,0.0,336.5,2.95,,,,,,,,
PSPG,Warren,2018-01-01 02:45:00,-10.6511,-15.7227,0.0,,66.33,0.0,332.6,2.591,,,,,,,,
PSPG,Warren,2018-01-01 02:50:00,-10.7077,-15.67,0.0,,66.92,0.0,333.0,2.802,,,,,,,,
PSPG,Warren,2018-01-01 02:55:00,-10.7327,-15.613,0.0,,67.37,0.0,331.2,2.841,,,,,,,,
PSPG,Warren,2018-01-01 03:00:00,-10.7298,-15.621,0.0,,67.31,0.0,335.7,3.192,,,,,,,,
PSPG,Warren,2018-01-01 03:05:00,-10.7329,-15.5631,0.0,,67.65,0.0,337.6,2.789,,,,,,,,
PSPG,Warren,2018-01-01 03:10:00,-10.7829,-15.4866,0.0,,68.35,0.0,336.1,2.161,,,,,,,,
PSPG,Warren,2018-01-01 03:15:00,-10.7362,-15.4169,0.0,,68.49,0.0,336.9,2.708,,,,,,,,
PSPG,Warren,2018-01-01 03:20:00,-10.8056,-15.3921,0.0,,69.01,0.0,338.0,2.49,,,,,,,,
PSPG,Warren,2018-01-01 03:25:00,-10.7752,-15.3279,0.0,,69.21,0.0,336.9,2.446,,,,,,,,
PSPG,Warren,2018-01-01 03:30:00,-10.7252,-15.2465,0.0,,69.4,0.0,341.0,2.72,,,,,,,,
PSPG,Warren,2018-01-01 03:35:00,-10.6404,-15.2088,0.0,,69.15,0.0,335.1,2.948,,,,,,,,
PSPG,Warren,2018-01-01 03:40:00,-10.6015,-15.1643,0.0,,69.19,0.0,336.3,2.607,,,,,,,,
PSPG,Warren,2018-01-01 03:45:00,-10.5911,-15.0722,0.0,,69.66,0.0,335.6,2.543,,,,,,,,
PSPG,Warren,2018-01-01 03:50:00,-10.5828,-15.0311,0.0,,69.85,0.0,339.0,2.926,,,,,,,,
PSPG,Warren,2018-01-01 03:55:00,-10.6249,-14.9816,0.0,,70.37,0.0,344.0,2.316,,,,,,,,
PSPG,Warren,2018-01-01 04:00:00,-10.6565,-15.0102,0.0,,70.38,0.0,336.3,2.575,,,,,,,,
PSPG,Warren,2018-01-01 04:05:00,-10.6228,-14.964,0.0,,70.46,0.0,339.9,2.798,,,,,,,,
PSPG,Warren,2018-01-01 04:10:00,-10.5742,-14.8982,0.0,,70.57,0.0,337.0,2.303,,,,,,,,
PSPG,Warren,2018-01-01 04:15:00,-10.4977,-14.8227,0.0,,70.58,0.0,336.5,2.652,,,,,,,,
PSPG,Warren,2018-01-01 04:20:00,-10.4426,-14.7835,0.0,,70.5,0.0,337.6,2.865,,,,,,,,
PSPG,Warren,2018-01-01 04:25:00,-10.4145,-14.7184,0.0,,70.72,0.0,337.9,2.505,,,,,,,,
PSPG,Warren,2018-01-01 04:30:00,-10.3663,-14.5366,0.0,,71.51,0.0,338.6,2.72,,,,,,,,
PSPG,Warren,2018-01-01 04:35:00,-10.3916,-14.5866,0.0,,71.36,0.0,332.4,2.651,,,,,,,,
PSPG,Warren,2018-01-01 04:40:00,-10.4054,-14.6341,0.0,,71.16,0.0,335.8,3.143,,,,,,,,
PSPG,Warren,2018-01-01 04:45:00,-10.3585,-14.5444,0.0,,71.42,0.0,332.1,2.605,,,,,,,,
PSPG,Warren,2018-01-01 04:50:00,-10.3162,-14.5481,0.0,,71.16,0.0,339.1,2.644,,,,,,,,
PSPG,Warren,2018-01-01 04:55:00,-10.3023,-14.669,0.0,,70.38,0.0,334.1,2.847,,,,,,,,
PSPG,Warren,2018-01-01 05:00:00,-10.3323,-14.7534,0.0,,70.06,0.0,328.8,2.881,,,,,,,,
PSPG,Warren,2018-01-01 05:05:00,-10.3413,-14.6306,0.0,,70.82,0.0,332.3,2.823,,,,,,,,
PSPG,Warren,2018-01-01 05:10:00,-10.3706,-14.6125,0.0,,71.09,0.0,332.4,2.723,,,,,,,,
PSPG,Warren,2018-01-01 05:15:00,-10.4204,-14.6726,0.0,,71.02,0.0,331.0,3.165,,,,,,,,
PSPG,Warren,2018-01-01 05:20:00,-10.3956,-14.6246,0.0,,71.16,0.0,339.5,2.281,,,,,,,,
PSPG,Warren,2018-01-01 05:25:00,-10.4136,-14.721,0.0,,70.7,0.0,349.6,2.394,,,,,,,,
PSPG,Warren,2018-01-01 05:30:00,-10.5116,-15.5183,0.0,,66.72,0.0,351.0,3.205,,,,,,,,
PSPG,Warren,2018-01-01 05:35:00,-10.6946,-15.728,0.0,,66.53,0.0,353.8,2.93,,,,,,,,
PSPG,Warren,2018-01-01 05:40:00,-10.7921,-15.7743,0.0,,66.79,0.0,347.5,2.712,,,,,,,,
PSPG,Warren,2018-01-01 05:45:00,-10.9198,-15.721,0.0,,67.77,0.0,352.3,2.103,,,,,,,,
PSPG,Warren,2018-01-01 05:50:00,-10.9044,-15.66,0.0,,68.03,0.0,5.051,2.849,,,,,,,,
PSPG,Warren,2018-01-01 05:55:00,-10.8527,-15.6139,0.0,,68.01,0.0,6.809,3.228,,,,,,,,
PSPG,Warren,2018-01-01 06:00:00,-10.8615,-15.5958,0.0,,68.16,0.0,5.089,2.946,,,,,,,,
PSPG,Warren,2018-01-01 06:05:00,-10.9665,-15.5942,0.0,,68.74,0.0,0.152,2.141,,,,,,,,
PSPG,Warren,2018-01-01 06:10:00,-11.0485,-15.5437,0.0,,69.48,0.0,347.6,1.754,,,,,,,,
PSPG,Warren,2018-01-01 06:15:00,-11.0232,-15.6592,0.0,,68.68,0.0,349.9,3.328,,,,,,,,
PSPG,Warren,2018-01-01 06:20:00,-11.0185,-15.6636,0.0,,68.63,0.0,10.47,2.645,,,,,,,,
PSPG,Warren,2018-01-01 06:25:00,-11.0405,-15.757,0.0,,68.22,0.0,6.646,2.882,,,,,,,,
PSPG,Warren,2018-01-01 06:30:00,-11.1,-15.6979,0.0,,68.88,0.0,9.25,2.885,,,,,,,,
PSPG,Warren,2018-01-01 06:35:00,-11.181,-15.7653,0.0,,68.94,0.0,356.0,2.981,,,,,,,,
PSPG,Warren,2018-01-01 06:40:00,-11.2612,-15.7518,0.0,,69.46,0.0,354.1,2.399,,,,,,,,
PSPG,Warren,2018-01-01 06:45:00,-11.3602,-15.7003,0.0,,70.31,0.0,346.2,1.461,,,,,,,,
PSPG,Warren,2018-01-01 06:50:00,-11.4546,-15.8136,0.0,,70.18,0.0,347.5,3.079,,,,,,,,
PSPG,Warren,2018-01-01 06:55:00,-11.5308,-15.9317,0.0,,69.92,0.0,339.5,2.944,,,,,,,,
PSPG,Warren,2018-01-01 07:00:00,-11.5895,-15.9658,0.0,,70.05,0.0,348.7,3.473,,,,,,,,
PSPG,Warren,2018-01-01 07:05:00,-11.6687,-15.868,0.0,,71.07,0.0,2.119,2.655,,,,,,,,
PSPG,Warren,2018-01-01 07:10:00,-11.7764,-15.9346,0.0,,71.29,0.0,355.9,2.726,,,,,,,,
PSPG,Warren,2018-01-01 07:15:00,-11.8839,-16.0164,0.0,,71.42,0.0,346.3,3.353,,,,,,,,
PSPG,Warren,2018-01-01 07:20:00,-11.9593,-16.1771,0.0,,70.9,0.0,343.6,3.801,,,,,,,,
PSPG,Warren,2018-01-01 07:25:00,-12.0316,-16.1809,0.0,,71.29,0.0,347.0,3.572,,,,,,,,
PSPG,Warren,2018-01-01 07:30:00,-12.1241,-16.1393,0.0,,72.07,0.0,349.0,2.821,,,,,,,,
PSPG,Warren,2018-01-01 07:35:00,-12.2465,-15.5181,0.0,,76.63,0.0,320.4,3.753,,,,,,,,
PSPG,Warren,2018-01-01 07:40:00,-12.4218,-15.4033,0.0,,78.46,0.0,324.4,3.859,,,,,,,,
PSPG,Warren,2018-01-01 07:45:00,-12.5938,-15.4421,0.0,,79.3,0.0,320.5,4.099,,,,,,,,
PSPG,Warren,2018-01-01 07:50:00,-12.7486,-15.5233,0.0,,79.76,0.0,321.2,3.288,,,,,,,,
PSPG,Warren,2018-01-01 07:55:00,-12.912,-15.6315,0.0,,80.1,0.0,323.2,3.487,,,,,,,,
PSPG,Warren,2018-01-01 08:00:00,-13.0537,-15.7248,0.0,,80.4,0.0,320.2,3.583,,,,,,,,
PSPG,Warren,2018-01-01 08:05:00,-13.1841,-15.8074,0.0,,80.7,0.0,321.8,3.119,,,,,,,,
PSPG,Warren,2018-01-01 08:10:00,-13.2989,-15.8601,0.0,,81.1,0.0,321.0,3.304,,,,,,,,
PSPG,Warren,2018-01-01 08:15:00,-13.405,-15.8898,0.0,,81.6,0.0,316.5,3.003,,,,,,,,
PSPG,Warren,2018-01-01 08:20:00,-13.5247,-15.9335,0.0,,82.1,0.0,325.9,2.182,,,,,,,,
PSPG,Warren,2018-01-01 08:25:00,-13.6687,-16.0306,0.0,,82.4,0.0,323.5,2.624,,,,,,,,
PSPG,Warren,2018-01-01 08:30:00,-13.8023,-16.1323,0.0,,82.6,0.0,320.2,2.467,,,,,,,,
PSPG,Warren,2018-01-01 08:35:00,-13.9285,-16.2561,0.0,,82.6,0.0,323.1,2.724,,,,,,,,
PSPG,Warren,2018-01-01 08:40:00,-14.04,-16.409,0.0,,82.3,0.0,324.2,3.532,,,,,,,,
PSPG,Warren,2018-01-01 08:45:00,-14.1419,-16.5381,0.0,,82.1,0.0,324.0,3.83,,,,,,,,
PSPG,Warren,2018-01-01 08:50:00,-14.2378,-16.6466,0.0,,82.0,0.0,324.2,2.831,,,,,,,,
PSPG,Warren,2018-01-01 08:55:00,-14.3568,-16.7486,0.0,,82.1,0.0,326.1,3.2,,,,,,,,
PSPG,Warren,2018-01-01 09:00:00,-14.4554,-16.8162,0.0,,82.3,0.0,327.0,2.82,,,,,,,,
PSPG,Warren,2018-01-01 09:05:00,-14.5487,-16.9076,0.0,,82.3,0.0,323.9,2.963,,,,,,,,
PSPG,Warren,2018-01-01 09:10:00,-14.6188,-16.9908,0.0,,82.2,0.0,331.3,3.466,,,,,,,,
PSPG,Warren,2018-01-01 09:15:00,-14.6681,-17.0536,0.0,,82.1,0.0,333.0,3.443,,,,,,,,
PSPG,Warren,2018-01-01 09:20:00,-14.7325,-17.1167,0.0,,82.1,0.0,333.3,2.47,,,,,,,,
PSPG,Warren,2018-01-01 09:25:00,-14.8088,-17.1915,0.0,,82.1,0.0,333.8,3.113,,,,,,,,
PSPG,Warren,2018-01-01 09:30:00,-14.8654,-17.2615,0.0,,82.0,0.0,334.0,2.771,,,,,,,,
PSPG,Warren,2018-01-01 09:35:00,-14.9253,-17.3347,0.0,,81.9,0.0,331.1,3.422,,,,,,,,
PSPG,Warren,2018-01-01 09:40:00,-14.9774,-17.4002,0.0,,81.8,0.0,328.6,2.553,,,,,,,,
PSPG,Warren,2018-01-01 09:45:00,-15.0366,-17.4147,0.0,,82.1,0.0,331.3,2.408,,,,,,,,
PSPG,Warren,2018-01-01 09:50:00,-15.0959,-17.4873,0.0,,82.0,0.0,333.2,2.988,,,,,,,,
PSPG,Warren,2018-01-01 09:55:00,-15.1378,-17.5139,0.0,,82.1,0.0,332.0,3.073,,,,,,,,
PSPG,Warren,2018-01-01 10:00:00,-15.1848,-17.5744,0.0,,82.0,0.0,331.1,3.073,,,,,,,,
PSPG,Warren,2018-01-01 10:05:00,-15.2336,-17.6222,0.0,,82.0,0.0,339.5,2.729,,,,,,,,
PSPG,Warren,2018-01-01 10:10:00,-15.2857,-17.7022,0.0,,81.8,0.0,331.7,3.217,,,,,,,,
PSPG,Warren,2018-01-01 10:15:00,-15.3253,-17.712,0.0,,82.0,0.0,337.4,2.586,,,,,,,,
PSPG,Warren,2018-01-01 10:20:00,-15.3887,-17.7309,0.0,,82.3,0.0,337.3,2.304,,,,,,,,
PSPG,Warren,2018-01-01 10:25:00,-15.4672,-17.6931,0.0,,83.1,0.0,330.9,2.204,,,,,,,,
PSPG,Warren,2018-01-01 10:30:00,-15.5501,-17.7459,0.0,,83.3,0.0,328.7,2.341,,,,,,,,
PSPG,Warren,2018-01-01 10:35:00,-15.6039,-17.87,0.0,,82.8,0.0,331.3,2.432,,,,,,,,
PSPG,Warren,2018-01-01 10:40:00,-15.6497,-17.8864,0.0,,83.0,0.0,332.6,2.331,,,,,,,,
PSPG,Warren,2018-01-01 10:45:00,-15.7037,-17.9823,0.0,,82.7,0.0,327.2,2.806,,,,,,,,
PSPG,Warren,2018-01-01 10:50:00,-15.7346,-18.0269,0.0,,82.6,0.0,335.3,2.616,,,,,,,,
PSPG,Warren,2018-01-01 10:55:00,-15.7563,-18.1055,0.0,,82.2,0.0,331.9,3.203,,,,,,,,
PSPG,Warren,2018-01-01 11:00:00,-15.7789,-18.0846,0.0,,82.5,0.0,335.5,2.589,,,,,,,,
PSPG,Warren,2018-01-01 11:05:00,-15.8163,-18.0784,0.0,,82.8,0.0,335.3,2.495,,,,,,,,
PSPG,Warren,2018-01-01 11:10:00,-15.8599,-18.0926,0.0,,83.0,0.0,331.1,2.478,,,,,,,,
PSPG,Warren,2018-01-01 11:15:00,-15.9101,-18.1561,0.0,,82.9,0.0,333.2,2.731,,,,,,,,
PSPG,Warren,2018-01-01 11:20:00,-15.9473,-18.2211,0.0,,82.7,0.0,333.2,3.016,,,,,,,,
PSPG,Warren,2018-01-01 11:25:00,-15.9677,-18.2697,0.0,,82.5,0.0,334.9,3.138,,,,,,,,
PSPG,Warren,2018-01-01 11:30:00,-15.9906,-18.3064,0.0,,82.4,0.0,335.2,3.319,,,,,,,,
PSPG,Warren,2018-01-01 11:35:00,-16.0021,-18.3034,0.0,,82.5,0.0,333.4,2.829,,,,,,,,
PSPG,Warren,2018-01-01 11:40:00,-16.0275,-18.2997,0.0,,82.7,0.0,334.2,2.272,,,,,,,,
PSPG,Warren,2018-01-01 11:45:00,-16.0682,-18.2402,0.0,,83.4,0.0,336.5,2.536,,,,,,,,
PSPG,Warren,2018-01-01 11:50:00,-16.1035,-18.2043,0.0,,83.9,0.0,327.3,2.28,,,,,,,,
PSPG,Warren,2018-01-01 11:55:00,-16.106,-18.2491,0.0,,83.6,0.0,329.4,3.09,,,,,,,,
PSPG,Warren,2018-01-01 12:00:00,-16.0994,-18.2708,0.0,,83.4,0.0,327.0,2.441,,,,,,,,
PSPG,Warren,2018-01-01 12:05:00,-16.1127,-18.3264,0.0,,83.1,0.0,329.3,2.744,,,,,,,,
PSPG,Warren,2018-01-01 12:10:00,-16.1396,-18.367,0.0,,83.0,0.0,330.7,2.463,,,,,,,,
PSPG,Warren,2018-01-01 12:15:00,-16.1778,-18.362,0.0,,83.3,0.0,327.2,2.552,,,,,,,,
PSPG,Warren,2018-01-01 12:20:00,-16.218,-18.3872,0.0,,83.4,0.0,326.9,3.036,,,,,,,,
PSPG,Warren,2018-01-01 12:25:00,-16.2539,-18.4084,0.0,,83.5,0.0,336.3,2.855,,,,,,,,
PSPG,Warren,2018-01-01 12:30:00,-16.2936,-18.4614,0.0,,83.4,0.0,326.7,2.883,,,,,,,,
PSPG,Warren,2018-01-01 12:35:00,-16.3289,-18.4961,0.0,,83.4,0.167002,326.9,2.898,,,,,,,,
PSPG,Warren,2018-01-01 12:40:00,-16.3706,-18.5229,0.0,,83.5,0.334004,320.8,2.253,,,,,,,,
PSPG,Warren,2018-01-01 12:45:00,-16.4324,-18.5695,0.0,,83.6,0.668009,322.8,1.657,,,,,,,,
PSPG,Warren,2018-01-01 12:50:00,-16.5201,-18.6135,0.0,,83.9,1.67002,325.1,1.69,,,,,,,,
PSPG,Warren,2018-01-01 12:55:00,-16.5989,-18.7049,0.0,,83.8,3.50705,324.9,1.763,,,,,,,,
PSPG,Warren,2018-01-01 13:00:00,-16.6538,-18.7448,0.0,,83.9,5.67813,330.2,1.761,,,,,,,,
PSPG,Warren,2018-01-01 13:05:00,-16.7057,-18.7538,0.0,,84.2,8.01622,322.2,1.723,,,,,,,,
PSPG,Warren,2018-01-01 13:10:00,-16.7272,-18.8449,0.0,,83.7,10.6883,331.5,2.04,,,,,,,,
PSPG,Warren,2018-01-01 13:15:00,-16.7364,-18.868,0.0,,83.6,13.0264,327.0,2.293,,,,,,,,
PSPG,Warren,2018-01-01 13:20:00,-16.7316,-18.8773,0.0,,83.5,16.1996,316.1,1.96,,,,,,,,
PSPG,Warren,2018-01-01 13:25:00,-16.7023,-18.8626,0.0,,83.4,31.2298,316.0,2.431,,,,,,,,
PSPG,Warren,2018-01-01 13:30:00,-16.3722,-18.5952,0.0,,83.0,51.2708,320.5,2.795,,,,,,,,
PSPG,Warren,2018-01-01 13:35:00,-16.1151,-18.3857,0.0,,82.7,84.6715,322.9,2.209,,,,,,,,
PSPG,Warren,2018-01-01 13:40:00,-15.9604,-18.3056,0.0,,82.2,99.7019,320.4,2.493,,,,,,,,
PSPG,Warren,2018-01-01 13:45:00,-15.8576,-18.3638,0.0,,81.1,113.559,318.7,2.172,,,,,,,,
PSPG,Warren,2018-01-01 13:50:00,-15.7986,-18.4083,0.0,,80.4,128.085,322.3,2.702,,,,,,,,
PSPG,Warren,2018-01-01 13:55:00,-15.7687,-18.4084,0.0,,80.2,141.271,318.6,3.062,,,,,,,,
PSPG,Warren,2018-01-01 14:00:00,-15.6577,-18.4062,0.0,,79.48,156.297,329.0,3.124,,,,,,,,
PSPG,Warren,2018-01-01 14:05:00,-15.4305,-18.2514,0.0,,79.03,169.813,330.5,1.678,,,,,,,,
PSPG,Warren,2018-01-01 14:10:00,-15.3004,-18.3112,0.0,,77.79,184.835,321.9,2.233,,,,,,,,
PSPG,Warren,2018-01-01 14:15:00,-15.2508,-18.313,0.0,,77.46,196.18,331.0,2.207,,,,,,,,
PSPG,Warren,2018-01-01 14:20:00,-14.9138,-17.9238,0.0,,77.86,212.534,324.0,1.904,,,,,,,,
PSPG,Warren,2018-01-01 14:25:00,-14.8897,-18.2518,0.0,,75.58,226.215,340.6,2.178,,,,,,,,
PSPG,Warren,2018-01-01 14:30:00,-14.4602,-17.8565,0.0,,75.44,240.23,328.5,2.042,,,,,,,,
PSPG,Warren,2018-01-01 14:35:00,-14.6609,-18.2457,0.0,,74.21,253.575,337.1,2.881,,,,,,,,
PSPG,Warren,2018-01-01 14:40:00,-14.5238,-18.1143,0.0,,74.2,267.588,349.0,3.383,,,,,,,,
PSPG,Warren,2018-01-01 14:45:00,-14.3047,-18.1094,0.0,,72.91,281.431,355.9,3.197,,,,,,,,
PSPG,Warren,2018-01-01 14:50:00,-14.0138,-17.9242,0.0,,72.32,293.108,345.6,3.122,,,,,,,,
PSPG,Warren,2018-01-01 14:55:00,-13.9289,-17.8323,0.0,,72.38,304.782,356.6,3.381,,,,,,,,
PSPG,Warren,2018-01-01 15:00:00,-13.9394,-18.122,0.0,,70.69,315.792,338.0,2.713,,,,,,,,
PSPG,Warren,2018-01-01 15:05:00,-13.647,-17.6983,0.0,,71.54,330.642,339.4,2.508,,,,,,,,
PSPG,Warren,2018-01-01 15:10:00,-13.3305,-17.8013,0.0,,69.12,344.656,346.8,2.713,,,,,,,,
PSPG,Warren,2018-01-01 15:15:00,-13.2641,-17.8494,0.0,,68.47,356.666,353.0,2.755,,,,,,,,
PSPG,Warren,2018-01-01 15:20:00,-13.0392,-17.597,0.0,,68.68,369.508,350.9,2.573,,,,,,,,
PSPG,Warren,2018-01-01 15:25:00,-13.1292,-18.0052,0.0,,66.84,379.848,329.8,3.328,,,,,,,,
PSPG,Warren,2018-01-01 15:30:00,-12.8608,-17.8995,0.0,,65.99,389.356,344.0,3.578,,,,,,,,
PSPG,Warren,2018-01-01 15:35:00,-12.5753,-17.5688,0.0,,66.31,398.858,354.0,2.754,,,,,,,,
PSPG,Warren,2018-01-01 15:40:00,-12.4929,-17.8791,0.0,,64.17,411.029,350.2,3.093,,,,,,,,
PSPG,Warren,2018-01-01 15:45:00,-12.6319,-18.0228,0.0,,64.11,421.037,351.0,2.589,,,,,,,,
PSPG,Warren,2018-01-01 15:50:00,-11.8639,-17.8862,0.0,,60.97,430.211,343.7,2.453,,,,,,,,
PSPG,Warren,2018-01-01 15:55:00,-11.9669,-17.6335,0.0,,62.8,439.882,356.9,2.823,,,,,,,,
PSPG,Warren,2018-01-01 16:00:00,-12.0718,-18.0952,0.0,,60.91,449.388,325.0,2.944,,,,,,,,
PSPG,Warren,2018-01-01 16:05:00,-11.4344,-17.5568,0.0,,60.57,458.395,7.636,1.95,,,,,,,,
PSPG,Warren,2018-01-01 16:10:00,-11.3732,-17.8205,0.0,,58.95,465.894,1.331,2.983,,,,,,,,
PSPG,Warren,2018-01-01 16:15:00,-11.3959,-17.7239,0.0,,59.54,474.057,347.6,2.618,,,,,,,,
PSPG,Warren,2018-01-01 16:20:00,-11.3635,-18.1163,0.0,,57.45,480.896,346.0,2.83,,,,,,,,
PSPG,Warren,2018-01-01 16:25:00,-11.0273,-17.8924,0.0,,57.0,491.903,349.2,1.988,,,,,,,,
PSPG,Warren,2018-01-01 16:30:00,-10.6786,-17.7929,0.0,,55.91,497.239,337.3,2.875,,,,,,,,
PSPG,Warren,2018-01-01 16:35:00,-11.0212,-18.2318,0.0,,55.36,503.407,346.5,2.874,,,,,,,,
PSPG,Warren,2018-01-01 16:40:00,-10.6374,-17.996,0.0,,54.78,508.068,357.5,3.249,,,,,,,,
PSPG,Warren,2018-01-01 16:45:00,-10.734,-18.3548,0.0,,53.55,515.576,347.3,3.109,,,,,,,,
PSPG,Warren,2018-01-01 16:50:00,-10.6317,-18.1886,0.0,,53.87,519.911,350.2,2.892,,,,,,,,
PSPG,Warren,2018-01-01 16:55:00,-10.3367,-18.1117,0.0,,52.97,525.58,1.96,2.887,,,,,,,,
PSPG,Warren,2018-01-01 17:00:00,-10.0295,-18.2427,0.0,,51.13,528.252,355.3,2.96,,,,,,,,
PSPG,Warren,2018-01-01 17:05:00,-9.99756,-18.1117,0.0,,51.57,532.917,344.8,2.39,,,,,,,,
PSPG,Warren,2018-01-01 17:10:00,-10.1503,-17.9128,0.0,,53.08,535.587,308.1,2.732,,,,,,,,
PSPG,Warren,2018-01-01 17:15:00,-9.60796,-18.2189,0.0,,49.56,538.417,342.8,2.12,,,,,,,,
PSPG,Warren,2018-01-01 17:20:00,-9.58489,-18.0883,0.0,,50.02,543.091,307.6,3.065,,,,,,,,
PSPG,Warren,2018-01-01 17:25:00,-9.35348,-17.9971,0.0,,49.5,544.927,312.2,2.603,,,,,,,,
PSPG,Warren,2018-01-01 17:30:00,-9.94593,-18.3509,0.0,,50.33,543.09,316.9,2.755,,,,,,,,
PSPG,Warren,2018-01-01 17:35:00,-9.57247,-17.9101,0.0,,50.73,546.262,307.9,3.039,,,,,,,,
PSPG,Warren,2018-01-01 17:40:00,-9.24184,-18.0838,0.0,,48.71,547.93,318.1,2.302,,,,,,,,
PSPG,Warren,2018-01-01 17:45:00,-9.59757,-18.2069,0.0,,49.57,547.762,288.6,1.816,,,,,,,,
PSPG,Warren,2018-01-01 17:50:00,-8.624,-17.9808,0.0,,46.82,546.929,345.7,2.384,,,,,,,,
PSPG,Warren,2018-01-01 17:55:00,-8.94194,-18.269,0.0,,46.84,543.256,356.7,2.39,,,,,,,,
PSPG,Warren,2018-01-01 18:00:00,-8.6774,-18.532,0.0,,44.87,544.918,349.4,2.396,,,,,,,,
